#;UUID;Signal;Event time;Value type;Text;BigInt;Timestamp;Double
361.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
361.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
361.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
361.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
361.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
361.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
361.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
361.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
362.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
362.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
362.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
362.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
362.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
362.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
362.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
362.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
362.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
362.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
363.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
363.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
363.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
363.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
363.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
363.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
363.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
363.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
363.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
363.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
364.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
364.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
364.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
364.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
364.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
364.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
364.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
364.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
364.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
364.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
365.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
365.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
365.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
365.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
365.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
365.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
365.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
365.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
365.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
365.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
366.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
366.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
366.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
366.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
366.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
366.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
366.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
366.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
366.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
366.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
367.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
367.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
367.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
367.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
367.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
367.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
367.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
367.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
367.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
367.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
368.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
368.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
368.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
368.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
368.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
368.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
368.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
368.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
368.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
368.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
369.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
369.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
369.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
369.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
369.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
369.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
369.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
369.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
369.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
369.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
370.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:32;11;0;0;;
370.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:32;11;1;1;;
370.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:32;11;0;0;;
370.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:32;11;0;0;;
370.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:32;11;0;0;;
370.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:32;11;0;0;;
370.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:32;17;527.41;;;527.41
370.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:32;17;-450.19;;;-450.19
370.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
370.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:32;17;379.14;;;379.14
371.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
371.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
371.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
371.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
371.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
371.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
371.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
371.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
371.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
371.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
372.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
372.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
372.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
372.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
372.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
372.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
372.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
372.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
372.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
372.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
373.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
373.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
373.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
373.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
373.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
373.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
373.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
373.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
373.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
373.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
374.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
374.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
374.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
374.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
374.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
374.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
374.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
374.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
374.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
374.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
375.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
375.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
375.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
375.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
375.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
375.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
375.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
375.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
375.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
375.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
376.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:31;11;0;0;;
376.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:31;11;1;1;;
376.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:31;11;0;0;;
376.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:31;11;0;0;;
376.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:31;11;0;0;;
376.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:31;11;0;0;;
376.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:31;17;527.41;;;527.41
376.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:31;17;-450.19;;;-450.19
376.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
376.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:31;17;379.14;;;379.14
377.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
377.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
377.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
377.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
377.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
377.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
377.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
377.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
377.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
377.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
378.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
378.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
378.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
378.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
378.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
378.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
378.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
378.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
378.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
378.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
379.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
379.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
379.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
379.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
379.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
379.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
379.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
379.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
379.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
379.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
380.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
380.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
380.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
380.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
380.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
380.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
380.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
380.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
380.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
380.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
381.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
381.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
381.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
381.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
381.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
381.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
381.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
381.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
381.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
381.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
382.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:30;11;0;0;;
382.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:30;11;1;1;;
382.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:30;11;0;0;;
382.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:30;11;0;0;;
382.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:30;11;0;0;;
382.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:30;11;0;0;;
382.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:30;17;527.41;;;527.41
382.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:30;17;-450.19;;;-450.19
382.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
382.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:30;17;379.14;;;379.14
383.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:29;11;0;0;;
383.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:29;11;1;1;;
383.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:29;11;0;0;;
383.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:29;11;0;0;;
383.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:29;11;0;0;;
383.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:29;11;0;0;;
383.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:29;17;527.41;;;527.41
383.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:29;17;-450.19;;;-450.19
383.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:29;17;379.14;;;379.14
383.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:29;17;379.14;;;379.14
384.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:29;11;0;0;;
384.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:29;11;1;1;;
384.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:29;11;0;0;;
384.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:29;11;0;0;;
384.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:29;11;0;0;;
384.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:29;11;0;0;;
384.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:29;17;527.41;;;527.41
384.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:29;17;-450.19;;;-450.19
384.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:29;17;379.14;;;379.14
384.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:29;17;379.14;;;379.14
385.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:29:34.087;11;0;0;;
385.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:29:34.069;11;1;1;;
385.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:29:34.066;11;0;0;;
385.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:29:34.063;11;0;0;;
385.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:29:34.063;11;0;0;;
385.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:29:34.057;11;0;0;;
385.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:29:34.057;17;527.41;;;527.41
